"","Marital.status","Application.mode","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Nacionality","Mother.s.qualification","Father.s.qualification","Mother.s.occupation","Father.s.occupation","Displaced","Educational.special.needs","Debtor","Tuition.fees.up.to.date","Gender","Scholarship.holder","Age.at.enrollment","International","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","Target"
"1464",1,16,1,7,1,1,1,1,14,5,5,0,0,0,1,1,0,23,0,0,5,7,2,13,0,0,5,11,1,10,0,8.9,1.4,3.51,"Dropout"
"1465",1,8,2,11,1,1,1,13,14,5,4,1,0,0,1,1,0,20,0,0,6,8,6,11.8333333333333,0,0,6,9,5,10.4,0,7.6,2.6,0.32,"Enrolled"
"1466",1,14,4,3,0,1,1,19,24,1,1,0,0,0,1,1,0,21,0,9,11,11,11,12.4545454545455,0,3,11,17,8,12.75,0,9.4,-0.8,-3.12,"Graduate"
"1467",1,8,2,7,1,1,1,8,10,10,10,1,0,0,1,1,0,20,0,0,5,6,3,11,0,0,5,6,0,0,0,10.8,1.4,1.74,"Dropout"
"1468",2,8,5,7,1,1,1,22,28,5,5,1,0,0,1,1,0,21,0,0,5,10,4,13.2,0,0,5,7,4,14.25,2,7.6,2.6,0.32,"Enrolled"
"1469",1,1,1,15,1,1,1,1,14,10,8,0,0,0,1,1,1,18,0,0,6,6,6,15.5,0,0,6,6,6,14.1666666666667,0,11.1,0.6,2.02,"Graduate"
"1470",1,1,3,11,1,1,1,1,1,5,4,1,0,0,1,1,0,18,0,0,6,8,6,12.3333333333333,0,0,6,6,6,13.6666666666667,0,11.1,0.6,2.02,"Graduate"
"1471",1,8,1,9,1,1,1,3,28,4,8,1,0,0,1,1,0,18,0,0,5,13,5,12,0,0,5,9,4,11.4,0,13.9,-0.3,0.79,"Enrolled"
"1472",1,15,1,4,1,14,1,3,3,8,2,1,0,0,1,1,0,20,0,0,6,12,4,11.6,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,"Enrolled"
"1473",1,8,1,15,1,1,1,13,28,5,10,0,0,0,1,1,1,18,0,0,6,7,6,11.3333333333333,0,0,6,8,6,12.2857142857143,0,16.2,0.3,-0.92,"Graduate"
"1474",1,8,1,15,1,1,1,22,27,1,5,1,0,0,1,1,0,19,0,0,6,12,0,0,1,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1475",1,8,1,7,1,1,1,1,3,10,11,1,0,0,1,1,0,20,0,0,5,7,4,12,0,0,5,8,2,12.5,0,10.8,1.4,1.74,"Enrolled"
"1476",1,8,1,8,1,1,1,13,28,5,8,0,0,0,1,1,0,19,0,0,5,11,4,12,1,0,5,9,5,12.6,0,9.4,-0.8,-3.12,"Graduate"
"1477",1,12,1,17,0,1,1,22,27,10,6,1,0,1,1,1,0,33,0,0,5,11,2,12.5,0,0,5,9,2,11.5,1,12.7,3.7,-1.7,"Dropout"
"1478",1,16,1,2,1,1,1,2,1,4,4,1,0,0,1,1,0,21,0,6,12,12,12,13.6666666666667,0,4,11,16,11,13,0,8.9,1.4,3.51,"Graduate"
"1479",2,12,1,4,1,1,1,1,14,5,5,0,0,1,0,1,0,25,0,0,6,17,2,14.5,2,0,6,13,0,0,1,15.5,2.8,-4.06,"Dropout"
"1480",1,1,1,6,1,1,1,1,1,5,10,1,0,0,1,1,1,20,0,0,6,10,4,13.2,0,0,6,8,0,0,0,12.4,0.5,1.79,"Dropout"
"1481",1,17,1,6,1,16,1,1,1,10,5,1,0,0,1,1,1,22,0,1,7,11,5,12.1666666666667,0,4,8,14,5,14.8,0,8.9,1.4,3.51,"Dropout"
"1482",4,12,1,15,1,12,1,22,27,10,2,0,0,0,1,0,0,39,0,0,6,10,4,11.25,0,0,6,6,6,11.3333333333333,0,10.8,1.4,1.74,"Graduate"
"1483",1,1,2,14,1,1,1,3,1,3,7,1,0,0,1,1,1,21,0,0,6,8,6,15.1666666666667,0,0,6,7,6,14.4285714285714,0,8.9,1.4,3.51,"Graduate"
"1484",1,8,1,11,1,1,1,1,1,10,10,0,0,0,1,0,1,19,0,0,6,8,6,11.1666666666667,0,0,6,7,4,13.4,0,16.2,0.3,-0.92,"Graduate"
"1485",1,12,1,12,1,12,1,22,27,10,8,0,0,0,1,0,1,26,0,0,7,8,6,10.9833333333333,0,0,7,8,6,10.9833333333333,0,7.6,2.6,0.32,"Graduate"
"1486",1,9,2,10,1,1,1,13,1,5,4,1,0,0,1,0,1,19,0,0,6,8,4,10.75,0,0,6,11,5,11.5,0,15.5,2.8,-4.06,"Graduate"
"1487",1,17,1,6,1,16,1,1,3,5,3,1,0,0,0,0,1,20,0,7,12,15,11,13.3846153846154,0,4,9,13,7,14.2857142857143,0,8.9,1.4,3.51,"Graduate"
"1488",1,8,1,14,1,1,1,1,27,5,10,1,0,0,1,0,1,25,0,0,6,8,6,11.2857142857143,0,0,6,10,5,12.2,0,15.5,2.8,-4.06,"Enrolled"
"1489",1,14,1,3,0,1,1,13,27,9,6,0,0,0,1,1,0,24,0,0,6,13,0,0,3,0,6,6,0,0,0,16.2,0.3,-0.92,"Dropout"
"1490",1,8,6,7,1,1,1,13,14,5,1,1,0,0,1,1,0,20,0,0,5,7,4,13,0,0,5,9,5,14.8333333333333,3,7.6,2.6,0.32,"Graduate"
"1491",2,12,1,4,1,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,6,9,6,16.1111111111111,0,0,6,7,6,13.5,0,13.9,-0.3,0.79,"Graduate"
"1492",1,1,1,15,1,1,1,1,3,10,10,0,0,0,1,1,0,20,0,0,6,8,6,11.5,0,0,6,8,6,11,0,16.2,0.3,-0.92,"Graduate"
"1493",1,15,1,8,1,14,1,3,4,3,3,1,0,0,1,1,0,20,0,0,6,15,4,10.75,0,0,6,12,2,10.5,0,13.9,-0.3,0.79,"Dropout"
"1494",1,12,1,14,1,12,1,13,1,6,9,1,0,0,1,1,1,24,0,0,6,10,4,11.6,0,0,6,8,5,13,0,11.1,0.6,2.02,"Graduate"
"1495",1,12,1,12,1,12,1,1,3,3,3,0,0,1,1,1,0,24,0,0,7,21,0,0,3,0,7,7,0,0,0,16.2,0.3,-0.92,"Dropout"
"1496",1,4,1,7,1,15,1,3,1,3,6,0,0,0,1,1,0,23,0,0,5,5,5,13.8,0,0,5,7,5,14.1428571428571,0,11.1,0.6,2.02,"Graduate"
"1497",1,14,1,13,1,1,1,1,27,6,6,1,0,0,1,1,0,20,0,0,7,8,7,13.5857142857143,0,0,8,8,8,14.6875,0,15.5,2.8,-4.06,"Graduate"
"1498",1,8,2,14,1,1,1,1,1,5,11,1,0,0,1,1,0,19,0,0,6,8,6,13.8571428571429,0,0,6,8,5,13,0,15.5,2.8,-4.06,"Graduate"
"1499",4,12,1,4,1,1,1,22,27,10,9,0,0,0,1,1,0,28,0,0,6,12,5,12,0,0,6,10,6,12.3333333333333,0,11.1,0.6,2.02,"Enrolled"
"1500",1,15,1,4,1,14,1,1,28,5,5,1,0,0,1,1,1,20,0,0,6,9,6,13.4444444444444,0,0,6,9,5,12.6,0,13.9,-0.3,0.79,"Graduate"
"1501",1,1,1,5,1,1,1,23,27,4,4,0,0,0,1,1,0,18,0,0,6,6,6,14,0,0,6,7,6,13.8571428571429,0,8.9,1.4,3.51,"Graduate"
"1502",1,1,1,14,1,1,1,1,1,12,12,1,0,1,1,1,0,20,0,0,6,10,1,12,1,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout"
"1503",2,12,1,17,0,1,1,22,14,6,4,1,0,0,1,1,0,33,0,0,5,5,5,14.2,0,0,5,6,5,13.8333333333333,0,10.8,1.4,1.74,"Graduate"
"1504",2,12,1,12,1,1,1,22,27,29,42,0,0,0,1,0,0,35,0,0,7,11,5,13.34,0,0,7,9,5,10.84,0,12.4,0.5,1.79,"Enrolled"
"1505",1,12,1,12,1,15,1,22,27,10,8,0,0,0,1,0,0,27,0,3,8,12,7,12.4571428571429,0,3,8,12,7,12.4571428571429,0,12.7,3.7,-1.7,"Enrolled"
"1506",1,8,5,15,1,1,1,23,28,8,8,1,0,0,0,0,0,19,0,0,6,12,3,11,0,0,6,12,3,12,0,9.4,-0.8,-3.12,"Dropout"
"1507",1,12,1,17,0,1,14,22,14,10,10,0,0,0,1,0,1,31,1,0,5,13,4,10.5,0,0,5,10,4,10.5,0,15.5,2.8,-4.06,"Enrolled"
"1508",1,1,1,2,1,1,1,13,27,8,8,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Graduate"
"1509",1,14,1,5,1,1,1,13,27,8,8,1,0,0,1,1,0,22,0,9,13,13,13,14,0,7,12,13,12,13,0,15.5,2.8,-4.06,"Graduate"
"1510",1,14,1,12,1,1,16,1,1,7,7,0,0,0,1,0,0,39,1,0,7,0,0,0,0,0,8,0,0,0,0,12.7,3.7,-1.7,"Dropout"
"1511",1,8,1,11,1,1,1,1,1,5,9,1,0,0,0,1,0,22,0,0,1,1,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1512",2,12,1,17,0,1,1,22,14,10,11,0,0,0,1,1,0,47,0,0,5,8,4,10,0,0,5,8,4,12.5,0,9.4,-0.8,-3.12,"Enrolled"
"1513",1,8,1,2,1,1,1,13,27,6,10,1,0,0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,"Graduate"
"1514",1,5,1,11,1,1,10,3,1,10,10,1,0,0,1,0,0,19,1,0,6,6,6,13.5,0,0,6,6,6,14.3333333333333,0,12.4,0.5,1.79,"Graduate"
"1515",1,8,1,12,1,1,1,13,27,10,10,1,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,15.5,2.8,-4.06,"Dropout"
"1516",1,1,1,2,1,1,1,13,27,10,8,1,0,0,1,0,1,21,0,15,17,18,17,13.3888888888889,0,15,17,18,17,14.8888888888889,0,11.1,0.6,2.02,"Graduate"
"1517",1,4,1,12,1,5,1,13,1,5,2,1,0,0,0,0,0,39,0,0,7,0,0,0,0,0,8,0,0,0,0,12.4,0.5,1.79,"Dropout"
"1518",1,8,1,2,1,1,1,13,1,5,2,1,0,0,1,1,0,19,0,6,12,12,12,13.5833333333333,0,4,11,12,11,13.5833333333333,0,8.9,1.4,3.51,"Graduate"
"1519",1,1,1,2,1,1,1,22,14,10,9,0,0,0,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Enrolled"
"1520",1,12,1,9,1,9,1,1,1,10,5,1,0,1,0,1,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1521",1,12,1,17,0,1,1,13,14,10,10,1,0,0,1,1,0,27,0,0,5,9,1,10,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1522",2,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,29,0,0,5,5,5,15.2,0,0,5,5,5,15.2,0,11.1,0.6,2.02,"Graduate"
"1523",1,8,1,6,1,1,1,13,1,10,5,1,0,0,1,1,0,20,0,0,6,12,4,12.8,0,0,6,17,0,0,0,12.4,0.5,1.79,"Dropout"
"1524",1,1,1,14,1,1,1,13,1,8,5,0,0,0,1,1,0,21,0,0,5,7,5,11.1666666666667,0,0,5,5,4,11,0,9.4,-0.8,-3.12,"Dropout"
"1525",1,1,1,2,1,1,1,3,2,3,3,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Enrolled"
"1526",1,1,1,12,1,1,1,1,1,5,4,0,0,0,1,1,0,19,0,0,8,9,7,12.8285714285714,0,0,8,9,7,12.8285714285714,0,12.7,3.7,-1.7,"Graduate"
"1527",1,8,1,15,1,1,1,1,1,6,2,0,0,1,0,1,0,19,0,0,6,6,6,12.5,0,0,6,10,4,12.6,0,15.5,2.8,-4.06,"Dropout"
"1528",1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,1,28,0,0,5,12,3,10,0,0,5,10,3,12.4,0,12.4,0.5,1.79,"Graduate"
"1529",1,6,1,11,1,1,12,13,1,10,8,1,0,0,0,0,0,21,1,0,6,6,6,11.5,0,0,6,10,4,13.25,0,13.9,-0.3,0.79,"Graduate"
"1530",1,5,1,12,1,1,10,3,3,3,10,1,0,1,0,0,0,23,1,0,8,11,7,11.3285714285714,0,0,8,11,7,11.3285714285714,0,12.7,3.7,-1.7,"Dropout"
"1531",4,12,1,4,1,1,1,13,14,10,5,0,0,0,1,0,0,39,0,0,6,15,2,13,2,0,6,13,3,13,1,15.5,2.8,-4.06,"Enrolled"
"1532",1,8,3,12,1,1,1,23,1,10,6,1,0,0,1,0,0,18,0,0,7,7,6,13.0333333333333,0,0,7,7,6,13.0333333333333,0,7.6,2.6,0.32,"Graduate"
"1533",2,6,1,15,1,1,14,22,27,10,7,0,0,0,1,0,0,59,1,0,6,8,6,12.1666666666667,0,0,6,7,4,11.75,0,11.1,0.6,2.02,"Graduate"
"1534",1,4,1,7,1,4,1,4,3,3,8,0,0,1,1,1,0,30,0,0,5,6,4,14.5,0,0,5,10,3,16.2,0,13.9,-0.3,0.79,"Enrolled"
"1535",1,1,1,6,1,1,1,1,28,10,10,1,0,0,1,0,0,18,0,0,5,7,5,14.4,1,0,5,5,5,13.6,0,12.7,3.7,-1.7,"Graduate"
"1536",2,15,1,17,0,14,1,22,27,10,10,0,0,0,1,0,0,41,0,2,6,10,4,12.25,0,3,7,9,6,12.5,0,9.4,-0.8,-3.12,"Enrolled"
"1537",1,12,1,12,1,1,1,22,14,10,9,1,0,0,1,0,0,27,0,0,7,14,0,0,0,0,7,14,0,0,0,11.1,0.6,2.02,"Dropout"
"1538",1,1,1,10,1,1,1,23,14,10,11,1,0,0,1,0,1,18,0,0,6,6,6,12.6666666666667,0,0,6,6,6,12,0,9.4,-0.8,-3.12,"Graduate"
"1539",1,9,5,16,1,1,1,23,14,8,8,1,0,1,0,0,0,20,0,0,6,14,2,12,0,0,6,14,3,11.6666666666667,0,10.8,1.4,1.74,"Dropout"
"1540",2,12,1,7,1,3,1,22,27,5,8,0,0,0,0,0,0,32,0,0,5,6,0,0,0,0,5,5,0,0,0,12.7,3.7,-1.7,"Dropout"
"1541",1,8,1,9,1,1,1,23,27,4,6,1,0,0,1,0,0,19,0,0,5,5,3,11.6666666666667,0,0,5,10,4,10.8,0,9.4,-0.8,-3.12,"Dropout"
"1542",2,12,1,16,1,9,1,22,27,8,9,0,0,0,1,0,0,41,0,0,6,0,0,0,0,0,6,0,0,0,0,16.2,0.3,-0.92,"Dropout"
"1543",4,8,5,3,0,1,1,13,14,12,12,0,0,0,1,0,0,38,0,0,5,12,1,10,0,0,5,10,0,0,0,10.8,1.4,1.74,"Dropout"
"1544",1,4,1,8,1,2,3,27,1,5,10,0,0,0,1,1,0,35,1,0,7,8,0,0,1,0,6,9,0,0,0,8.9,1.4,3.51,"Dropout"
"1545",1,12,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,27,0,0,6,11,4,12.25,0,0,6,16,3,12,0,7.6,2.6,0.32,"Dropout"
"1546",1,8,1,5,1,1,1,1,27,5,10,1,0,0,1,0,0,19,0,0,6,10,4,12,1,0,6,6,6,12.5,0,7.6,2.6,0.32,"Graduate"
"1547",1,9,1,15,1,1,1,13,27,10,6,0,0,0,0,0,0,18,0,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,"Enrolled"
"1548",2,12,1,17,0,7,1,19,24,1,1,0,0,0,0,0,0,39,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1549",2,4,1,11,1,2,1,22,27,10,10,0,0,0,0,0,0,37,0,0,5,5,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,"Dropout"
"1550",5,12,1,12,1,1,1,23,28,10,10,0,0,0,0,0,0,37,0,0,8,8,0,0,1,0,8,8,0,0,1,12.7,3.7,-1.7,"Dropout"
"1551",2,14,1,3,0,1,1,19,24,1,1,0,0,0,1,0,1,35,0,11,16,16,16,12.6875,0,11,13,13,13,12,0,9.4,-0.8,-3.12,"Graduate"
"1552",1,14,1,9,1,1,1,22,27,10,10,0,0,0,1,0,0,49,0,9,13,22,10,10.4,0,4,9,18,6,10.6666666666667,0,12.7,3.7,-1.7,"Graduate"
"1553",1,4,1,9,1,15,1,22,27,10,10,0,0,0,1,0,0,52,0,11,15,26,14,10.4666666666667,0,9,12,16,12,10.9230769230769,0,13.9,-0.3,0.79,"Graduate"
"1554",1,1,2,6,1,1,1,1,28,6,6,1,0,0,1,0,0,18,0,0,5,10,5,14.3333333333333,2,0,5,8,5,13,1,9.4,-0.8,-3.12,"Graduate"
"1555",1,12,1,3,0,1,1,22,27,10,10,0,0,0,1,0,1,30,0,0,7,7,6,14.6666666666667,1,0,6,7,6,14.3333333333333,0,10.8,1.4,1.74,"Graduate"
"1556",1,1,2,12,1,1,1,1,14,3,8,1,0,0,1,0,0,21,0,0,7,7,7,12.8357142857143,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,"Graduate"
"1557",1,1,1,7,1,1,1,22,14,10,6,1,0,0,1,1,0,20,0,0,5,5,0,0,0,0,5,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1558",1,8,1,9,1,1,1,1,28,7,7,1,0,1,1,1,0,18,0,0,5,9,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Enrolled"
"1559",1,7,1,2,1,1,1,22,27,10,10,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Dropout"
"1560",1,1,3,12,1,1,1,3,14,3,11,1,0,0,1,1,0,18,0,0,8,8,8,13.24875,0,0,8,8,8,13.24875,0,9.4,-0.8,-3.12,"Graduate"
"1561",1,6,1,1,1,1,14,2,3,3,5,0,0,0,1,1,0,20,1,0,7,10,7,12.8571428571429,0,0,7,7,4,12.75,0,8.9,1.4,3.51,"Enrolled"
"1562",1,8,1,8,1,1,1,23,14,6,8,1,0,0,1,0,0,21,0,0,6,12,5,13.6,0,0,6,10,4,14.25,0,12.4,0.5,1.79,"Enrolled"
"1563",1,1,4,9,1,1,1,1,1,4,5,1,0,0,1,0,1,22,0,0,5,6,3,14,0,0,5,8,5,12.4,0,11.1,0.6,2.02,"Graduate"
"1564",1,15,1,8,1,14,1,13,14,6,6,1,0,1,0,0,0,20,0,1,6,11,3,12,0,0,6,11,2,11,0,12.4,0.5,1.79,"Enrolled"
"1565",1,8,4,6,1,1,1,22,1,4,10,0,0,0,1,0,0,20,0,0,6,9,6,13.1666666666667,0,0,6,8,4,14,0,13.9,-0.3,0.79,"Enrolled"
"1566",1,8,6,10,1,1,1,1,14,8,8,1,0,0,1,0,1,19,0,0,6,8,6,13.625,0,0,6,7,6,12.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"1567",1,8,5,12,1,1,1,13,28,10,6,1,0,0,1,0,1,18,0,0,7,8,7,14.85,0,0,8,9,8,15.6111111111111,0,13.9,-0.3,0.79,"Graduate"
"1568",1,1,2,9,1,1,1,1,14,5,5,1,0,0,1,1,0,21,0,0,5,9,4,10.75,0,0,5,6,5,11.4,0,11.1,0.6,2.02,"Graduate"
"1569",1,6,1,13,1,1,12,13,1,10,5,0,0,1,1,0,0,19,1,0,7,11,0,0,4,0,7,11,2,11.6666666666667,0,8.9,1.4,3.51,"Enrolled"
"1570",1,14,1,8,1,1,3,22,27,10,7,0,0,0,1,0,0,37,1,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout"
"1571",2,1,1,3,0,1,1,22,27,10,10,1,0,0,1,0,0,45,0,8,12,14,12,14,0,2,7,12,7,13.8571428571429,0,7.6,2.6,0.32,"Enrolled"
"1572",1,12,1,4,1,12,1,22,27,10,11,0,0,1,0,1,0,38,0,0,6,8,0,0,0,0,6,10,0,0,0,16.2,0.3,-0.92,"Dropout"
"1573",6,12,1,17,0,9,1,22,27,12,12,1,0,0,0,1,0,55,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout"
"1574",5,12,1,4,1,1,1,22,27,10,8,0,0,1,0,0,0,28,0,0,6,17,5,13,0,0,6,11,4,11.75,0,13.9,-0.3,0.79,"Dropout"
"1575",5,4,1,17,0,2,1,22,27,7,7,0,0,0,1,0,0,46,0,6,8,12,8,12.375,0,4,9,11,5,12.4,0,8.9,1.4,3.51,"Graduate"
"1576",1,1,4,2,1,1,1,13,14,5,5,1,1,0,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Graduate"
"1577",2,12,2,14,1,12,1,22,27,10,10,0,0,0,1,0,0,46,0,0,6,10,5,11.4,0,0,6,9,4,13.75,0,12.4,0.5,1.79,"Dropout"
"1578",1,12,1,17,0,1,1,13,27,6,6,0,0,0,1,0,0,28,0,0,5,9,4,11.25,0,0,5,7,4,13,0,7.6,2.6,0.32,"Enrolled"
"1579",1,1,3,6,1,1,1,22,14,10,9,1,0,1,0,0,0,18,0,0,5,7,3,13,0,0,5,8,3,12,0,7.6,2.6,0.32,"Dropout"
"1580",1,7,1,2,1,1,1,23,27,10,10,1,0,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,"Enrolled"
"1581",1,1,1,15,1,1,1,22,27,10,8,1,0,0,1,1,1,21,0,0,6,6,6,13.5,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Graduate"
"1582",1,7,2,5,1,1,1,1,3,5,3,1,0,0,1,0,0,18,0,0,6,11,1,11,1,0,6,11,4,11,4,7.6,2.6,0.32,"Enrolled"
"1583",1,14,1,17,0,1,1,13,27,4,10,0,0,0,1,0,0,34,0,0,5,9,0,0,0,0,5,10,1,11,0,13.9,-0.3,0.79,"Dropout"
"1584",1,8,1,16,1,1,1,22,28,10,10,1,0,0,1,0,1,21,0,0,6,9,5,12,0,0,6,8,5,11.2,0,10.8,1.4,1.74,"Dropout"
"1585",1,1,1,15,1,1,1,22,14,10,10,1,0,0,1,0,1,18,0,0,6,8,5,13,0,0,6,7,6,13,0,15.5,2.8,-4.06,"Graduate"
"1586",1,1,1,2,1,1,1,17,28,10,9,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Graduate"
"1587",1,1,1,9,1,1,1,23,27,8,8,1,0,0,1,0,0,18,0,0,5,8,4,12,0,0,5,8,4,12.25,0,9.4,-0.8,-3.12,"Enrolled"
"1588",1,8,2,7,1,1,1,1,2,4,4,1,0,0,1,1,0,21,0,0,5,10,5,11.1666666666667,0,0,5,10,3,10.8,0,12.4,0.5,1.79,"Enrolled"
"1589",1,8,1,11,1,1,1,22,27,6,5,1,0,0,1,1,0,19,0,0,6,13,2,10.5,0,0,6,11,1,12,0,10.8,1.4,1.74,"Dropout"
"1590",1,8,2,3,0,1,1,1,14,5,13,1,0,0,1,1,0,22,0,0,6,7,6,12.6666666666667,0,0,6,6,6,12.1666666666667,0,7.6,2.6,0.32,"Graduate"
"1591",1,15,1,4,1,14,1,1,14,5,8,0,0,0,1,1,0,23,0,1,6,6,1,11,0,0,6,8,0,0,0,15.5,2.8,-4.06,"Dropout"
"1592",1,8,4,2,1,1,1,3,1,3,11,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1593",1,1,4,9,1,1,1,13,28,6,6,1,0,0,1,1,0,18,0,0,5,6,4,11.5,0,0,5,12,2,10.3333333333333,0,10.8,1.4,1.74,NA
"1594",1,1,3,2,1,1,1,23,27,10,4,1,0,1,0,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout"
"1595",1,8,1,9,1,1,1,1,28,10,10,1,0,0,1,1,0,19,0,0,5,10,2,10.5,0,0,5,5,4,11.75,0,12.4,0.5,1.79,NA
"1596",1,1,1,14,1,1,1,1,27,5,10,0,0,0,1,1,0,19,0,0,5,8,4,12.5,0,0,5,6,4,11,0,7.6,2.6,0.32,"Enrolled"
"1597",1,1,2,12,1,1,1,22,27,10,10,1,0,0,1,1,0,22,0,0,7,9,6,12.8333333333333,0,0,8,12,6,12.5,0,16.2,0.3,-0.92,"Enrolled"
"1598",1,1,1,15,1,1,1,13,1,10,10,0,0,0,1,1,1,18,0,0,6,7,6,15.5714285714286,0,0,6,7,6,16.1428571428571,0,13.9,-0.3,0.79,"Graduate"
"1599",1,8,1,10,1,1,1,22,27,8,8,1,0,0,1,1,0,18,0,0,6,10,4,12,0,0,6,7,5,11.8,0,9.4,-0.8,-3.12,"Dropout"
"1600",1,8,1,15,1,1,1,23,28,10,10,0,0,1,1,1,0,19,0,0,6,6,4,11.25,0,0,6,6,3,11.3333333333333,0,16.2,0.3,-0.92,"Dropout"
"1601",1,1,4,2,1,1,1,1,1,1,4,1,0,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0.6,2.02,"Graduate"
"1602",1,8,6,14,1,1,1,1,14,5,11,0,0,0,1,1,0,21,0,0,6,10,6,12.2857142857143,0,0,6,11,4,14.25,0,15.5,2.8,-4.06,"Enrolled"
"1603",1,1,2,11,1,1,1,1,14,5,2,1,0,0,1,1,0,18,0,0,6,12,5,11,0,0,6,11,3,10.3333333333333,0,9.4,-0.8,-3.12,"Enrolled"
"1604",1,15,1,4,1,14,1,13,28,7,7,1,0,0,1,1,0,19,0,0,6,8,6,12.1428571428571,0,0,6,11,5,13.6,0,12.4,0.5,1.79,"Graduate"
"1605",1,12,1,4,1,12,1,1,14,10,9,0,0,1,0,1,0,27,0,0,6,11,2,11.5,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout"
"1606",1,17,1,4,1,16,1,23,28,10,10,1,0,1,1,1,0,20,0,7,12,16,11,12.5454545454545,0,5,10,12,8,11.625,0,8.9,1.4,3.51,"Enrolled"
"1607",1,1,5,11,1,1,1,3,14,4,10,1,0,0,1,1,0,20,0,0,6,10,4,13,0,0,6,6,6,13,0,12.4,0.5,1.79,"Graduate"
"1608",1,1,6,12,1,1,1,4,3,3,2,1,0,0,1,1,0,18,0,0,8,9,8,12.8875,1,0,8,9,8,12.8875,1,9.4,-0.8,-3.12,"Graduate"
"1609",1,8,1,15,1,1,1,23,14,10,11,1,0,0,1,1,0,18,0,0,6,6,6,12.6666666666667,0,0,6,7,5,13.6,0,12.4,0.5,1.79,"Enrolled"
"1610",1,1,2,5,1,1,1,23,14,8,8,1,0,0,1,1,0,18,0,0,6,7,6,12.8333333333333,0,0,6,7,6,12.5714285714286,0,8.9,1.4,3.51,"Graduate"
"1611",1,1,1,9,1,1,1,1,28,5,8,1,0,0,1,1,0,18,0,0,5,10,3,10.6666666666667,1,0,5,11,2,12.5,0,9.4,-0.8,-3.12,"Dropout"
"1612",1,7,5,6,1,1,1,13,27,9,9,1,0,0,1,1,0,18,0,0,5,11,5,13,2,0,5,7,5,12.4,0,9.4,-0.8,-3.12,"Enrolled"
"1613",1,8,2,12,1,1,1,13,14,6,6,1,0,0,1,0,0,18,0,0,7,11,6,11.9833333333333,0,0,8,12,8,12.28125,0,16.2,0.3,-0.92,"Graduate"
